repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(Accuracy),CV_list(Precision),CV_list(Recall),CV_list(F1),CV_list(AUC)
30,0.91247311827957,0.8101416830788823,0.7615108220593001,0.7770285941983431,0.937517226170682,"[0.9225806451612903, 0.8903225806451613, 0.9096774193548387, 0.9032258064516129, 0.9419354838709677, 0.9096774193548387, 0.9354838709677419, 0.9354838709677419, 0.864516129032258, 0.9290322580645162, 0.896774193548387, 0.864516129032258, 0.9354838709677419, 0.9225806451612903, 0.9161290322580645, 0.8903225806451613, 0.9161290322580645, 0.9161290322580645, 0.9161290322580645, 0.9419354838709677, 0.9354838709677419, 0.9225806451612903, 0.8774193548387097, 0.9096774193548387, 0.896774193548387, 0.9290322580645162, 0.9225806451612903, 0.9225806451612903, 0.9096774193548387, 0.8903225806451613]","[0.7841763499658236, 0.8570075757575758, 0.8458829902491874, 0.7380952380952381, 0.8847853535353536, 0.8607142857142858, 0.8452380952380952, 0.8358662613981763, 0.7357226107226107, 0.8851981351981353, 0.7727088402270884, 0.7610163468372424, 0.8505244755244755, 0.8914092664092663, 0.8616486068111455, 0.7919960474308301, 0.7484520123839009, 0.8144637053087758, 0.8047619047619048, 0.854020979020979, 0.7981115107913669, 0.8323863636363636, 0.6953703703703704, 0.7687553282182438, 0.7488758992805755, 0.8569906223358909, 0.8609422492401215, 0.7873073803730739, 0.7558799675587997, 0.7759417199715708]","[0.8738758992805755, 0.6798664122137404, 0.7269012082444919, 0.724820143884892, 0.7740557553956835, 0.7495059288537549, 0.8090366581415175, 0.7981115107913669, 0.6332345191040843, 0.7558049535603715, 0.7490740740740741, 0.7189922480620154, 0.7704586330935252, 0.672847399829497, 0.7972328244274809, 0.7819656488549618, 0.8252279635258359, 0.7354014598540146, 0.759529602595296, 0.7892857142857143, 0.8358662613981763, 0.7244245524296675, 0.724850809889173, 0.7687553282182438, 0.7244525547445255, 0.8101851851851851, 0.7638888888888888, 0.818570143884892, 0.7837230215827338, 0.7653793574846206]","[0.820046439628483, 0.7262337662337662, 0.7687553282182438, 0.7311827956989247, 0.817432273262662, 0.7900541795665634, 0.8257643884892086, 0.8154761904761905, 0.6618181818181819, 0.8028673835125448, 0.760061919504644, 0.7366717903082275, 0.8036980749746707, 0.729020979020979, 0.8244926400139361, 0.7868295445352318, 0.779564599059184, 0.7670250896057348, 0.779564599059184, 0.817432273262662, 0.8154761904761905, 0.7644376899696048, 0.7084447084447085, 0.7687553282182438, 0.7357203751065644, 0.8312048312048312, 0.8017902813299234, 0.8017902813299234, 0.7687553282182438, 0.7704903754028394]","[0.9563848920863309, 0.9277989821882952, 0.923951670220327, 0.9451438848920863, 0.9078237410071942, 0.9374176548089592, 0.954390451832907, 0.9712230215827338, 0.8916337285902504, 0.9729102167182663, 0.9296296296296296, 0.9281454979129398, 0.9739208633093525, 0.9411764705882353, 0.9624681933842238, 0.9392493638676844, 0.9250253292806485, 0.9249797242497972, 0.935117599351176, 0.980952380952381, 0.9488348530901722, 0.876385336743393, 0.907928388746803, 0.912617220801364, 0.9233576642335766, 0.9622222222222222, 0.95, 0.9689748201438848, 0.9415467625899281, 0.9043062200956938]"
