repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(Accuracy),CV_list(Precision),CV_list(Recall),CV_list(F1),CV_list(AUC)
30,0.9085545722713864,0.8022385627416136,0.77008741197443,0.7782852202094201,0.9312229028434926,"[0.911504424778761, 0.8805309734513275, 0.8938053097345132, 0.9203539823008849, 0.8982300884955752, 0.9070796460176991, 0.911504424778761, 0.8982300884955752, 0.8938053097345132, 0.9380530973451328, 0.9469026548672567, 0.911504424778761, 0.8938053097345132, 0.8982300884955752, 0.8672566371681416, 0.915929203539823, 0.8938053097345132, 0.8982300884955752, 0.9247787610619469, 0.9247787610619469, 0.9380530973451328, 0.915929203539823, 0.9424778761061947, 0.9070796460176991, 0.911504424778761, 0.8761061946902655, 0.915929203539823, 0.8938053097345132, 0.9070796460176991, 0.9203539823008849]","[0.792636815920398, 0.8843482905982906, 0.7621174524400331, 0.8706155632984902, 0.8421153846153846, 0.7660427807486632, 0.7655122655122655, 0.7293414696160692, 0.7438725490196079, 0.8394764957264957, 0.9126151210109231, 0.8049291237113403, 0.7368503689747212, 0.7295918367346939, 0.72492784992785, 0.848853492035708, 0.7621174524400331, 0.8526066350710901, 0.829414191419142, 0.856951871657754, 0.8646153846153846, 0.8040650406504064, 0.7944956093381881, 0.7025870646766169, 0.8657375145180024, 0.7695886841615485, 0.8293650793650793, 0.7685244845360825, 0.7277227722772277, 0.8855182376309136]","[0.7736832309696631, 0.6897165458141068, 0.7773499037283389, 0.7639371381306865, 0.7543972543972544, 0.7376119402985075, 0.8036303630363035, 0.6860561056105611, 0.8061538461538462, 0.7831996434937611, 0.8372133730089271, 0.8219387755102041, 0.8001990049751244, 0.7891411437138574, 0.7008698453608248, 0.8053002450980392, 0.7773499037283389, 0.6797680412371134, 0.7972268751163223, 0.7804130929459128, 0.8419913419913421, 0.7517307692307692, 0.8672542735042735, 0.7719017094017094, 0.7472130632752394, 0.7166791323859386, 0.8020678246484698, 0.7835034013605442, 0.7564459930313588, 0.698678578075563]","[0.7826923076923077, 0.7368352956397981, 0.7693877551020408, 0.8044230769230769, 0.787897335455176, 0.7506698187549252, 0.7826923076923077, 0.7044407801216808, 0.7693877551020408, 0.8080097087378642, 0.8696153846153847, 0.8130686517783292, 0.7626465954839838, 0.7541968127866836, 0.7117346938775511, 0.824784755376015, 0.7693877551020408, 0.7269240872077751, 0.8121363258520365, 0.8121363258520365, 0.8527824306718779, 0.7744155503020751, 0.8256483294759955, 0.7301415818502304, 0.7896891866741114, 0.7382961124896609, 0.8148100228576357, 0.7756823821339951, 0.7408681408681408, 0.7531553398058253]","[0.9231341894658477, 0.9492419248516809, 0.8948013302993174, 0.9105045492142266, 0.9327899327899328, 0.9371144278606965, 0.9158415841584158, 0.9203795379537953, 0.9276923076923078, 0.9665775401069518, 0.9635918081568353, 0.9564625850340136, 0.9100497512437811, 0.9250374812593704, 0.8822487113402062, 0.9537377450980391, 0.9145807806756521, 0.9334729381443299, 0.9465847757305044, 0.9368107824260459, 0.9592352092352092, 0.9421153846153847, 0.9479166666666667, 0.9254807692307693, 0.9478725074579997, 0.9018698578908003, 0.9412737799834574, 0.9209183673469388, 0.9022067363530778, 0.9471431230225199]"
