repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(Accuracy),CV_list(Precision),CV_list(Recall),CV_list(F1),CV_list(AUC)
30,0.6870246085011186,0.6434102775383231,0.7278035397235936,0.6313690488483531,0.7573209704955851,"[0.6868008948545862, 0.697986577181208, 0.6577181208053692, 0.6510067114093959, 0.7203579418344519, 0.6778523489932886, 0.6935123042505593, 0.6666666666666666, 0.6823266219239373, 0.6912751677852349, 0.6778523489932886, 0.680089485458613, 0.697986577181208, 0.6957494407158836, 0.6890380313199105, 0.6912751677852349, 0.697986577181208, 0.727069351230425, 0.697986577181208, 0.6912751677852349, 0.6733780760626398, 0.6666666666666666, 0.6912751677852349, 0.6621923937360179, 0.7516778523489933, 0.6890380313199105, 0.697986577181208, 0.7158836689038032, 0.639821029082774, 0.6510067114093959]","[0.6415119526821654, 0.6339522546419099, 0.6245136975198573, 0.6133016916149446, 0.6601785714285714, 0.6323421138743456, 0.6479987621208996, 0.6320129000851893, 0.6491724473652185, 0.6621356275303644, 0.6537460663277657, 0.6400885935769657, 0.6562999876953365, 0.6362523540489642, 0.6276053631844952, 0.6491910710628712, 0.6235976789168278, 0.6588166853399983, 0.6589694422912162, 0.6365792759051186, 0.643087044534413, 0.6341599190283401, 0.6583553299492386, 0.6457145724608591, 0.6971437539234149, 0.660587044534413, 0.6254480286738351, 0.6548650345260515, 0.6138057446722798, 0.6308753166338306]","[0.7219448560200992, 0.7146326654523376, 0.7053123955897094, 0.7116710875331564, 0.7500491932310114, 0.7319354838709677, 0.7161864866493882, 0.7195405788301963, 0.7368904206661084, 0.7452388242498469, 0.7296877825326984, 0.6997251622712122, 0.7333588487446417, 0.7155269429365815, 0.7144612144612145, 0.7305963535072171, 0.6921483461409956, 0.7294117647058823, 0.7510146234619597, 0.7114282033112156, 0.723743352747531, 0.7279684920198128, 0.7407395974811706, 0.7548087048087048, 0.7982242339832869, 0.7372308612440192, 0.7022564667033572, 0.7571398790910986, 0.7116421935870543, 0.7195911758753288]","[0.6316223216388038, 0.6296603148301574, 0.6029619222887265, 0.5843545849029612, 0.660262061836865, 0.6146736267420143, 0.643098172917213, 0.6118366990121514, 0.6336065573770492, 0.6490806899376508, 0.6375838926174497, 0.6330786583930796, 0.6496722843724057, 0.6312060179568066, 0.6186872871214213, 0.6397855741380921, 0.622392981621811, 0.6645300196850393, 0.6483084185680567, 0.6307288922944303, 0.6260657315731573, 0.6118366990121514, 0.6465552805280528, 0.6139609368297635, 0.702330743618202, 0.6483800684757082, 0.622392981621811, 0.6516063702476296, 0.5789162653809923, 0.6018954099109386]","[0.7567480512787477, 0.7601362747082236, 0.7299031072502505, 0.7415687760515348, 0.7806637806637807, 0.756594982078853, 0.7320685914049786, 0.7507252243135667, 0.7629968433936738, 0.7644060012247398, 0.7450274245072629, 0.7515203789252091, 0.7646050214329455, 0.7417913411889315, 0.748999648999649, 0.7592744998733858, 0.7188439692616104, 0.7427948957360723, 0.7731752882819043, 0.7488887457321394, 0.7522790579893643, 0.7547984314804623, 0.7817631806395852, 0.7757458757458757, 0.8274088376804255, 0.7685705741626795, 0.7348995597138139, 0.8004655687582517, 0.7396426430925981, 0.7533225392970384]"
